consumption,interval_start,interval_end,buy_rate_inc_vat,sell_rate_inc_vat
0.06300000101327896,2024-04-20 13:30:00+01:00,2024-04-20 14:00:00+01:00,27.274275,6.110000133514404
0.057999998331069946,2024-04-20 14:00:00+01:00,2024-04-20 14:30:00+01:00,27.274275,6.159999847412109
0.08299999684095383,2024-04-20 14:30:00+01:00,2024-04-20 15:00:00+01:00,27.274275,5.820000171661377
0.07999999821186066,2024-04-20 15:00:00+01:00,2024-04-20 15:30:00+01:00,27.274275,5.440000057220459
0.05700000002980232,2024-04-20 15:30:00+01:00,2024-04-20 16:00:00+01:00,27.274275,5.71999979019165
0.7379999756813049,2024-04-20 16:00:00+01:00,2024-04-20 16:30:00+01:00,27.274275,13.220000267028809
0.328000009059906,2024-04-20 16:30:00+01:00,2024-04-20 17:00:00+01:00,27.274275,14.020000457763672
0.13099999725818634,2024-04-20 17:00:00+01:00,2024-04-20 17:30:00+01:00,27.274275,15.3100004196167
0.07400000095367432,2024-04-20 17:30:00+01:00,2024-04-20 18:00:00+01:00,27.274275,15.180000305175781
0.0729999989271164,2024-04-20 18:00:00+01:00,2024-04-20 18:30:00+01:00,27.274275,15.8100004196167
0.08799999952316284,2024-04-20 18:30:00+01:00,2024-04-20 19:00:00+01:00,27.274275,16.170000076293945
0.06199999898672104,2024-04-20 19:00:00+01:00,2024-04-20 19:30:00+01:00,27.274275,9.109999656677246
0.10400000214576721,2024-04-20 19:30:00+01:00,2024-04-20 20:00:00+01:00,27.274275,9.199999809265137
0.15600000321865082,2024-04-20 20:00:00+01:00,2024-04-20 20:30:00+01:00,27.274275,9.300000190734863
0.3889999985694885,2024-04-20 20:30:00+01:00,2024-04-20 21:00:00+01:00,27.274275,9.34000015258789
0.24400000274181366,2024-04-20 21:00:00+01:00,2024-04-20 21:30:00+01:00,27.274275,8.850000381469727
0.13600000739097595,2024-04-20 21:30:00+01:00,2024-04-20 22:00:00+01:00,27.274275,7.880000114440918
0.1550000011920929,2024-04-20 22:00:00+01:00,2024-04-20 22:30:00+01:00,27.274275,7.71999979019165
0.15700000524520874,2024-04-20 22:30:00+01:00,2024-04-20 23:00:00+01:00,27.274275,6.559999942779541
0.1550000011920929,2024-04-20 23:00:00+01:00,2024-04-20 23:30:00+01:00,27.274275,7.920000076293945
0.1340000033378601,2024-04-20 23:30:00+01:00,2024-04-21 00:00:00+01:00,7.49994,7.550000190734863
0.125,2024-04-21 00:00:00+01:00,2024-04-21 00:30:00+01:00,7.49994,6.829999923706055
0.1459999978542328,2024-04-21 00:30:00+01:00,2024-04-21 01:00:00+01:00,7.49994,6.380000114440918
0.125,2024-04-21 01:00:00+01:00,2024-04-21 01:30:00+01:00,7.49994,6.380000114440918
0.05900000035762787,2024-04-21 01:30:00+01:00,2024-04-21 02:00:00+01:00,7.49994,6.449999809265137
0.05999999865889549,2024-04-21 02:00:00+01:00,2024-04-21 02:30:00+01:00,7.49994,6.380000114440918
0.09099999815225601,2024-04-21 02:30:00+01:00,2024-04-21 03:00:00+01:00,7.49994,6.019999980926514
0.07500000298023224,2024-04-21 03:00:00+01:00,2024-04-21 03:30:00+01:00,7.49994,6.380000114440918
0.05900000035762787,2024-04-21 03:30:00+01:00,2024-04-21 04:00:00+01:00,7.49994,6.340000152587891
0.07000000029802322,2024-04-21 04:00:00+01:00,2024-04-21 04:30:00+01:00,7.49994,5.920000076293945
0.08900000154972076,2024-04-21 04:30:00+01:00,2024-04-21 05:00:00+01:00,7.49994,5.909999847412109
0.06700000166893005,2024-04-21 05:00:00+01:00,2024-04-21 05:30:00+01:00,7.49994,6.099999904632568
0.061000000685453415,2024-04-21 05:30:00+01:00,2024-04-21 06:00:00+01:00,27.274275,5.630000114440918
0.08100000023841858,2024-04-21 06:00:00+01:00,2024-04-21 06:30:00+01:00,27.274275,6.380000114440918
0.08900000154972076,2024-04-21 06:30:00+01:00,2024-04-21 07:00:00+01:00,27.274275,6.010000228881836
0.057999998331069946,2024-04-21 07:00:00+01:00,2024-04-21 07:30:00+01:00,27.274275,6.239999771118164
0.06800000369548798,2024-04-21 07:30:00+01:00,2024-04-21 08:00:00+01:00,27.274275,6.449999809265137
0.0989999994635582,2024-04-21 08:00:00+01:00,2024-04-21 08:30:00+01:00,27.274275,6.099999904632568
0.3310000002384186,2024-04-21 08:30:00+01:00,2024-04-21 09:00:00+01:00,27.274275,6.570000171661377
0.42500001192092896,2024-04-21 09:00:00+01:00,2024-04-21 09:30:00+01:00,27.274275,6.5
2.680999994277954,2024-04-21 09:30:00+01:00,2024-04-21 10:00:00+01:00,27.274275,6.570000171661377
0.14300000667572021,2024-04-21 10:00:00+01:00,2024-04-21 10:30:00+01:00,27.274275,7.03000020980835
0.3160000145435333,2024-04-21 10:30:00+01:00,2024-04-21 11:00:00+01:00,27.274275,7.03000020980835
0.6349999904632568,2024-04-21 11:00:00+01:00,2024-04-21 11:30:00+01:00,27.274275,7.119999885559082
0.08299999684095383,2024-04-21 11:30:00+01:00,2024-04-21 12:00:00+01:00,27.274275,7.789999961853027
